NAISTYP_SORT; NAISTYP_C; ART; SISF_NR; VORH
"0023.0000000";"23     ";"B";"0363700";"3"
"0023.0000000";"23     ";"B";"0402200";"1"
"0023.0000000";"23     ";"B";"0402300";"3"
"0023.0000000";"23     ";"B";"0402500";"0"
"0023.0000000";"23     ";"B";"0413600";"0"
"0023.0000000";"23     ";"B";"0421400";"0"
"0023.0000000";"23     ";"B";"0421500";"3"
"0023.0000000";"23     ";"B";"0432800";"2"
"0023.0000000";"23     ";"K";"0003000";"1"
"0023.0000000";"23     ";"K";"0003300";"0"
"0023.0000000";"23     ";"K";"0005200";"1"
"0023.0000000";"23     ";"K";"0005400";"2"
"0023.0000000";"23     ";"K";"0005500";"1"
"0023.0000000";"23     ";"K";"0006800";"2"
"0023.0000000";"23     ";"K";"0010400";"2"
"0023.0000000";"23     ";"K";"0034100";"0"
"0023.0000000";"23     ";"K";"0038900";"2"
"0023.0000000";"23     ";"K";"0039100";"2"
"0023.0000000";"23     ";"K";"0048300";"2"
"0023.0000000";"23     ";"K";"0049600";"2"
"0023.0000000";"23     ";"K";"0051400";"2"
"0023.0000000";"23     ";"K";"0052000";"2"
"0023.0000000";"23     ";"K";"0055700";"2"
"0023.0000000";"23     ";"K";"0064200";"2"
"0023.0000000";"23     ";"K";"0071400";"2"
"0023.0000000";"23     ";"K";"0076000";"2"
"0023.0000000";"23     ";"K";"0077100";"2"
"0023.0000000";"23     ";"K";"0077600";"2"
"0023.0000000";"23     ";"K";"0078800";"2"
"0023.0000000";"23     ";"K";"0079600";"2"
"0023.0000000";"23     ";"K";"0081595";"1"
"0023.0000000";"23     ";"K";"0081600";"0"
"0023.0000000";"23     ";"K";"0082400";"2"
"0023.0000000";"23     ";"K";"0083100";"2"
"0023.0000000";"23     ";"K";"0086100";"2"
"0023.0000000";"23     ";"K";"0087500";"1"
"0023.0000000";"23     ";"K";"0088800";"2"
"0023.0000000";"23     ";"K";"0090300";"2"
"0023.0000000";"23     ";"K";"0094700";"2"
"0023.0000000";"23     ";"K";"0099200";"1"
"0023.0000000";"23     ";"K";"0114800";"2"
"0023.0000000";"23     ";"K";"0116600";"1"
"0023.0000000";"23     ";"K";"0118800";"2"
"0023.0000000";"23     ";"K";"0124800";"0"
"0023.0000000";"23     ";"K";"0134300";"0"
"0023.0000000";"23     ";"K";"0143500";"2"
"0023.0000000";"23     ";"K";"0148600";"2"
"0023.0000000";"23     ";"K";"0159800";"1"
"0023.0000000";"23     ";"K";"0165800";"2"
"0023.0000000";"23     ";"K";"0173800";"2"
"0023.0000000";"23     ";"K";"0177600";"2"
"0023.0000000";"23     ";"K";"0179300";"1"
"0023.0000000";"23     ";"K";"0180400";"2"
"0023.0000000";"23     ";"K";"0182700";"2"
"0023.0000000";"23     ";"K";"0188800";"2"
"0023.0000000";"23     ";"K";"0189300";"2"
"0023.0000000";"23     ";"K";"0189700";"2"
"0023.0000000";"23     ";"K";"0193400";"2"
"0023.0000000";"23     ";"K";"0194000";"2"
"0023.0000000";"23     ";"K";"0197300";"1"
"0023.0000000";"23     ";"K";"0197900";"2"
"0023.0000000";"23     ";"K";"0202600";"2"
"0023.0000000";"23     ";"K";"0206400";"2"
"0023.0000000";"23     ";"K";"0207400";"2"
"0023.0000000";"23     ";"K";"0221500";"1"
"0023.0000000";"23     ";"K";"0226000";"2"
"0023.0000000";"23     ";"K";"0226200";"2"
"0023.0000000";"23     ";"K";"0227700";"1"
"0023.0000000";"23     ";"K";"0228100";"2"
"0023.0000000";"23     ";"K";"0231200";"2"
"0023.0000000";"23     ";"K";"0238500";"1"
"0023.0000000";"23     ";"K";"0242000";"2"
"0023.0000000";"23     ";"K";"0251400";"2"
"0023.0000000";"23     ";"K";"0256900";"1"
"0023.0000000";"23     ";"K";"0257900";"2"
"0023.0000000";"23     ";"K";"0259100";"1"
"0023.0000000";"23     ";"K";"0259800";"2"
"0023.0000000";"23     ";"K";"0262900";"2"
"0023.0000000";"23     ";"K";"0265700";"2"
"0023.0000000";"23     ";"K";"0270100";"2"
"0023.0000000";"23     ";"K";"0282600";"1"
"0023.0000000";"23     ";"K";"0287300";"2"
"0023.0000000";"23     ";"K";"0292600";"2"
"0023.0000000";"23     ";"K";"0295700";"2"
"0023.0000000";"23     ";"K";"0295900";"2"
"0023.0000000";"23     ";"K";"0302400";"2"
"0023.0000000";"23     ";"K";"0310500";"2"
"0023.0000000";"23     ";"K";"0313700";"2"
"0023.0000000";"23     ";"K";"0316500";"2"
"0023.0000000";"23     ";"K";"0316800";"2"
"0023.0000000";"23     ";"K";"0325200";"1"
"0023.0000000";"23     ";"K";"0336500";"2"
"0023.0000000";"23     ";"K";"0339300";"2"
"0023.0000000";"23     ";"K";"0340300";"2"
"0023.0000000";"23     ";"K";"0357400";"1"
"0023.0000000";"23     ";"K";"0359300";"2"
"0023.0000000";"23     ";"K";"0367300";"2"
"0023.0000000";"23     ";"K";"0369100";"2"
"0023.0000000";"23     ";"K";"0375400";"2"
"0023.0000000";"23     ";"K";"0389800";"2"
"0023.0000000";"23     ";"K";"0392200";"2"
"0023.0000000";"23     ";"K";"0399500";"0"
"0023.0000000";"23     ";"K";"0401400";"2"
"0023.0000000";"23     ";"K";"0405400";"2"
"0023.0000000";"23     ";"K";"0411200";"2"
"0023.0000000";"23     ";"K";"0415000";"2"
"0023.0000000";"23     ";"K";"0433400";"2"
"0023.0000000";"23     ";"K";"0435700";"1"
"0023.0000000";"23     ";"K";"0435800";"2"
"0023.0000000";"23     ";"K";"0436700";"1"
"0023.0000000";"23     ";"K";"0444100";"2"
"0023.0000000";"23     ";"K";"0447400";"2"
"0023.0000000";"23     ";"K";"0448500";"1"
"0023.0000000";"23     ";"K";"0451600";"2"
"0023.0000000";"23     ";"M";"1000146";"2"
"0023.0000000";"23     ";"S";"0025400";"2"
"0023.0000000";"23     ";"S";"0029300";"2"
"0023.0000000";"23     ";"S";"0059200";"2"
"0023.0000000";"23     ";"S";"0067700";"0"
"0023.0000000";"23     ";"S";"0116400";"1"
"0023.0000000";"23     ";"S";"0121600";"1"
"0023.0000000";"23     ";"S";"0122000";"2"
"0023.0000000";"23     ";"S";"0122200";"2"
"0023.0000000";"23     ";"S";"0122400";"1"
"0023.0000000";"23     ";"S";"0133600";"1"
"0023.0000000";"23     ";"S";"0220400";"2"
"0023.0000000";"23     ";"S";"0224200";"2"
"0023.0000000";"23     ";"S";"0238100";"2"
"0023.0000000";"23     ";"S";"0243400";"1"
"0023.0000000";"23     ";"S";"0243900";"1"
"0023.0000000";"23     ";"S";"0244200";"2"
"0023.0000000";"23     ";"S";"0343400";"2"
"0023.0000000";"23     ";"S";"0343500";"2"
"0023.0000000";"23     ";"S";"0347800";"0"
"0023.0000000";"23     ";"S";"0349500";"1"
"0023.0000000";"23     ";"S";"0353100";"2"
"0023.0000000";"23     ";"S";"0354400";"1"
"0023.0000000";"23     ";"S";"0357400";"0"
"0023.0000000";"23     ";"S";"0444300";"2"
"0023.0000000";"23     ";"S";"0444400";"2"
"0023.1000000";"23*    ";"B";"0000100";"0"
"0023.1000000";"23*    ";"B";"0000300";"0"
"0023.1000000";"23*    ";"B";"0000600";"0"
"0023.1000000";"23*    ";"B";"0000700";"0"
"0023.1000000";"23*    ";"B";"0000800";"2"
"0023.1000000";"23*    ";"B";"0025200";"0"
"0023.1000000";"23*    ";"B";"0025300";"3"
"0023.1000000";"23*    ";"B";"0025400";"0"
"0023.1000000";"23*    ";"B";"0060400";"2"
"0023.1000000";"23*    ";"B";"0097200";"3"
"0023.1000000";"23*    ";"B";"0165000";"2"
"0023.1000000";"23*    ";"B";"0174200";"3"
"0023.1000000";"23*    ";"B";"0174300";"3"
"0023.1000000";"23*    ";"B";"0213300";"3"
"0023.1000000";"23*    ";"B";"0217500";"0"
"0023.1000000";"23*    ";"B";"0227200";"3"
"0023.1000000";"23*    ";"B";"0302800";"3"
"0023.1000000";"23*    ";"B";"0305800";"0"
"0023.1000000";"23*    ";"B";"0306100";"0"
"0023.1000000";"23*    ";"B";"0317500";"3"
"0023.1000000";"23*    ";"B";"0328400";"3"
"0023.1000000";"23*    ";"B";"0335900";"3"
"0023.1000000";"23*    ";"B";"0402200";"1"
"0023.1000000";"23*    ";"B";"0402300";"2"
"0023.1000000";"23*    ";"B";"0413600";"3"
"0023.1000000";"23*    ";"B";"0421400";"3"
"0023.1000000";"23*    ";"B";"0421500";"3"
"0023.1000000";"23*    ";"B";"0432800";"0"
"0023.1000000";"23*    ";"K";"0064200";"1"
"0023.1000000";"23*    ";"K";"0070600";"1"
"0023.1000000";"23*    ";"K";"0084300";"2"
"0023.1000000";"23*    ";"K";"0088800";"2"
"0023.1000000";"23*    ";"K";"0101900";"2"
"0023.1000000";"23*    ";"K";"0142600";"2"
"0023.1000000";"23*    ";"K";"0159800";"2"
"0023.1000000";"23*    ";"K";"0168600";"2"
"0023.1000000";"23*    ";"K";"0171800";"1"
"0023.1000000";"23*    ";"K";"0173800";"1"
"0023.1000000";"23*    ";"K";"0176800";"2"
"0023.1000000";"23*    ";"K";"0177100";"0"
"0023.1000000";"23*    ";"K";"0197900";"2"
"0023.1000000";"23*    ";"K";"0202600";"2"
"0023.1000000";"23*    ";"K";"0227400";"2"
"0023.1000000";"23*    ";"K";"0227700";"1"
"0023.1000000";"23*    ";"K";"0263300";"2"
"0023.1000000";"23*    ";"K";"0297100";"2"
"0023.1000000";"23*    ";"K";"0300800";"1"
"0023.1000000";"23*    ";"K";"0302000";"1"
"0023.1000000";"23*    ";"K";"0310500";"1"
"0023.1000000";"23*    ";"K";"0313500";"1"
"0023.1000000";"23*    ";"K";"0316400";"2"
"0023.1000000";"23*    ";"K";"0325200";"2"
"0023.1000000";"23*    ";"K";"0330800";"1"
"0023.1000000";"23*    ";"K";"0396800";"1"
"0023.1000000";"23*    ";"K";"0401400";"1"
"0023.1000000";"23*    ";"K";"0415000";"1"
"0023.1000000";"23*    ";"K";"0415300";"1"
"0023.1000000";"23*    ";"K";"0434800";"2"
"0023.1000000";"23*    ";"K";"0448500";"1"
"0023.1000000";"23*    ";"K";"0451700";"1"
"0023.1000000";"23*    ";"K";"0452700";"2"
"0023.1000000";"23*    ";"S";"0025400";"2"
"0023.1000000";"23*    ";"S";"0029300";"2"
"0023.1000000";"23*    ";"S";"0121600";"2"
"0023.1000000";"23*    ";"S";"0122400";"2"
"0023.1000000";"23*    ";"S";"0131500";"1"
"0023.1000000";"23*    ";"S";"0220400";"2"
"0023.1000000";"23*    ";"S";"0354400";"2"
"0023.0000030";"23Fe   ";"B";"0000100";"3"
"0023.0000030";"23Fe   ";"B";"0000300";"0"
"0023.0000030";"23Fe   ";"B";"0000600";"3"
"0023.0000030";"23Fe   ";"B";"0000700";"3"
"0023.0000030";"23Fe   ";"B";"0000800";"1"
"0023.0000030";"23Fe   ";"B";"0025200";"0"
"0023.0000030";"23Fe   ";"B";"0025300";"0"
"0023.0000030";"23Fe   ";"B";"0025400";"0"
"0023.0000030";"23Fe   ";"B";"0060400";"3"
"0023.0000030";"23Fe   ";"B";"0096900";"0"
"0023.0000030";"23Fe   ";"B";"0097200";"0"
"0023.0000030";"23Fe   ";"B";"0165000";"0"
"0023.0000030";"23Fe   ";"B";"0174200";"3"
"0023.0000030";"23Fe   ";"B";"0217500";"0"
"0023.0000030";"23Fe   ";"B";"0227200";"0"
"0023.0000030";"23Fe   ";"B";"0287100";"0"
"0023.0000030";"23Fe   ";"B";"0302800";"3"
"0023.0000030";"23Fe   ";"B";"0304900";"0"
"0023.0000030";"23Fe   ";"B";"0305800";"0"
"0023.0000030";"23Fe   ";"B";"0306100";"0"
"0023.0000030";"23Fe   ";"B";"0317100";"0"
"0023.0000030";"23Fe   ";"B";"0317300";"0"
"0023.0000030";"23Fe   ";"B";"0317500";"3"
"0023.0000030";"23Fe   ";"B";"0328400";"0"
"0023.0000030";"23Fe   ";"B";"0335900";"0"
"0023.0000030";"23Fe   ";"B";"0336000";"0"
"0023.0000030";"23Fe   ";"B";"0336100";"0"
"0023.0000030";"23Fe   ";"B";"0346500";"0"
"0023.0000030";"23Fe   ";"B";"0362800";"0"
"0023.0000030";"23Fe   ";"B";"0363700";"3"
"0023.0000030";"23Fe   ";"B";"0402200";"1"
"0023.0000030";"23Fe   ";"B";"0402300";"3"
"0023.0000030";"23Fe   ";"B";"0402500";"0"
"0023.0000030";"23Fe   ";"B";"0413600";"0"
"0023.0000030";"23Fe   ";"B";"0421400";"0"
"0023.0000030";"23Fe   ";"B";"0421500";"3"
"0023.0000030";"23Fe   ";"B";"0432800";"2"
"0023.0000030";"23Fe   ";"K";"0003000";"1"
"0023.0000030";"23Fe   ";"K";"0003300";"0"
"0023.0000030";"23Fe   ";"K";"0005200";"1"
"0023.0000030";"23Fe   ";"K";"0005400";"2"
"0023.0000030";"23Fe   ";"K";"0005500";"1"
"0023.0000030";"23Fe   ";"K";"0006800";"2"
"0023.0000030";"23Fe   ";"K";"0010400";"2"
"0023.0000030";"23Fe   ";"K";"0034100";"0"
"0023.0000030";"23Fe   ";"K";"0038900";"2"
"0023.0000030";"23Fe   ";"K";"0039100";"2"
"0023.0000030";"23Fe   ";"K";"0048300";"2"
"0023.0000030";"23Fe   ";"K";"0049600";"2"
"0023.0000030";"23Fe   ";"K";"0051400";"2"
"0023.0000030";"23Fe   ";"K";"0052000";"2"
"0023.0000030";"23Fe   ";"K";"0055700";"2"
"0023.0000030";"23Fe   ";"K";"0064200";"2"
"0023.0000030";"23Fe   ";"K";"0071400";"2"
"0023.0000030";"23Fe   ";"K";"0076000";"2"
"0023.0000030";"23Fe   ";"K";"0077100";"2"
"0023.0000030";"23Fe   ";"K";"0077600";"2"
"0023.0000030";"23Fe   ";"K";"0078800";"2"
"0023.0000030";"23Fe   ";"K";"0079600";"2"
"0023.0000030";"23Fe   ";"K";"0081595";"1"
"0023.0000030";"23Fe   ";"K";"0081600";"0"
"0023.0000030";"23Fe   ";"K";"0082400";"2"
"0023.0000030";"23Fe   ";"K";"0083100";"2"
"0023.0000030";"23Fe   ";"K";"0086100";"2"
"0023.0000030";"23Fe   ";"K";"0087500";"1"
"0023.0000030";"23Fe   ";"K";"0088800";"2"
"0023.0000030";"23Fe   ";"K";"0090300";"2"
"0023.0000030";"23Fe   ";"K";"0094700";"2"
"0023.0000030";"23Fe   ";"K";"0099200";"1"
"0023.0000030";"23Fe   ";"K";"0114800";"2"
"0023.0000030";"23Fe   ";"K";"0116600";"1"
"0023.0000030";"23Fe   ";"K";"0118800";"2"
"0023.0000030";"23Fe   ";"K";"0124800";"0"
"0023.0000030";"23Fe   ";"K";"0134300";"0"
"0023.0000030";"23Fe   ";"K";"0143500";"2"
"0023.0000030";"23Fe   ";"K";"0148600";"2"
"0023.0000030";"23Fe   ";"K";"0159800";"1"
"0023.0000030";"23Fe   ";"K";"0165800";"2"
"0023.0000030";"23Fe   ";"K";"0173800";"2"
"0023.0000030";"23Fe   ";"K";"0177600";"2"
"0023.0000030";"23Fe   ";"K";"0179300";"1"
"0023.0000030";"23Fe   ";"K";"0180400";"2"
"0023.0000030";"23Fe   ";"K";"0182700";"2"
"0023.0000030";"23Fe   ";"K";"0188800";"2"
"0023.0000030";"23Fe   ";"K";"0189300";"2"
"0023.0000030";"23Fe   ";"K";"0189700";"2"
"0023.0000030";"23Fe   ";"K";"0193400";"2"
"0023.0000030";"23Fe   ";"K";"0194000";"2"
"0023.0000030";"23Fe   ";"K";"0197300";"1"
"0023.0000030";"23Fe   ";"K";"0197900";"2"
"0023.0000030";"23Fe   ";"K";"0202600";"2"
"0023.0000030";"23Fe   ";"K";"0206400";"2"
"0023.0000030";"23Fe   ";"K";"0207400";"2"
"0023.0000030";"23Fe   ";"K";"0221500";"1"
"0023.0000030";"23Fe   ";"K";"0226000";"2"
"0023.0000030";"23Fe   ";"K";"0226200";"2"
"0023.0000030";"23Fe   ";"K";"0227700";"1"
"0023.0000030";"23Fe   ";"K";"0228100";"2"
"0023.0000030";"23Fe   ";"K";"0231200";"2"
"0023.0000030";"23Fe   ";"K";"0238500";"1"
"0023.0000030";"23Fe   ";"K";"0242000";"2"
"0023.0000030";"23Fe   ";"K";"0251400";"2"
"0023.0000030";"23Fe   ";"K";"0256900";"1"
"0023.0000030";"23Fe   ";"K";"0257900";"2"
"0023.0000030";"23Fe   ";"K";"0259100";"1"
"0023.0000030";"23Fe   ";"K";"0259800";"2"
"0023.0000030";"23Fe   ";"K";"0262900";"2"
"0023.0000030";"23Fe   ";"K";"0265700";"2"
"0023.0000030";"23Fe   ";"K";"0270100";"2"
"0023.0000030";"23Fe   ";"K";"0282600";"1"
"0023.0000030";"23Fe   ";"K";"0287300";"2"
"0023.0000030";"23Fe   ";"K";"0292600";"2"
"0023.0000030";"23Fe   ";"K";"0295700";"2"
"0023.0000030";"23Fe   ";"K";"0295900";"2"
"0023.0000030";"23Fe   ";"K";"0302400";"2"
"0023.0000030";"23Fe   ";"K";"0310500";"2"
"0023.0000030";"23Fe   ";"K";"0313700";"2"
"0023.0000030";"23Fe   ";"K";"0316500";"2"
"0023.0000030";"23Fe   ";"K";"0316800";"2"
"0023.0000030";"23Fe   ";"K";"0325200";"1"
"0023.0000030";"23Fe   ";"K";"0336500";"2"
"0023.0000030";"23Fe   ";"K";"0339300";"2"
"0023.0000030";"23Fe   ";"K";"0340300";"2"
"0023.0000030";"23Fe   ";"K";"0357400";"1"
"0023.0000030";"23Fe   ";"K";"0359300";"2"
"0023.0000030";"23Fe   ";"K";"0367300";"2"
"0023.0000030";"23Fe   ";"K";"0369100";"2"
"0023.0000030";"23Fe   ";"K";"0375400";"2"
"0023.0000030";"23Fe   ";"K";"0389800";"2"
"0023.0000030";"23Fe   ";"K";"0392200";"2"
"0023.0000030";"23Fe   ";"K";"0399500";"0"
"0023.0000030";"23Fe   ";"K";"0401400";"2"
"0023.0000030";"23Fe   ";"K";"0405400";"2"
"0023.0000030";"23Fe   ";"K";"0411200";"2"
"0023.0000030";"23Fe   ";"K";"0415000";"2"
"0023.0000030";"23Fe   ";"K";"0433400";"2"
"0023.0000030";"23Fe   ";"K";"0435700";"1"
"0023.0000030";"23Fe   ";"K";"0435800";"2"
"0023.0000030";"23Fe   ";"K";"0436700";"1"
"0023.0000030";"23Fe   ";"K";"0444100";"2"
"0023.0000030";"23Fe   ";"K";"0447400";"2"
"0023.0000030";"23Fe   ";"K";"0448500";"1"
"0023.0000030";"23Fe   ";"K";"0451600";"2"
"0023.0000030";"23Fe   ";"M";"1000146";"2"
"0023.0000030";"23Fe   ";"S";"0025400";"2"
"0023.0000030";"23Fe   ";"S";"0029300";"2"
"0023.0000030";"23Fe   ";"S";"0059200";"2"
"0023.0000030";"23Fe   ";"S";"0067700";"0"
"0023.0000030";"23Fe   ";"S";"0116400";"1"
"0023.0000030";"23Fe   ";"S";"0121600";"1"
"0023.0000030";"23Fe   ";"S";"0122000";"2"
"0023.0000030";"23Fe   ";"S";"0122200";"2"
"0023.0000030";"23Fe   ";"S";"0122400";"1"
"0023.0000030";"23Fe   ";"S";"0133600";"1"
"0023.0000030";"23Fe   ";"S";"0220400";"2"
"0023.0000030";"23Fe   ";"S";"0224200";"2"
"0023.0000030";"23Fe   ";"S";"0238100";"2"
"0023.0000030";"23Fe   ";"S";"0243400";"1"
"0023.0000030";"23Fe   ";"S";"0243900";"1"
"0023.0000030";"23Fe   ";"S";"0244200";"2"
"0023.0000030";"23Fe   ";"S";"0343400";"2"
"0023.0000030";"23Fe   ";"S";"0343500";"2"
"0023.0000030";"23Fe   ";"S";"0347800";"0"
"0023.0000030";"23Fe   ";"S";"0349500";"1"
"0023.0000030";"23Fe   ";"S";"0353100";"2"
"0023.0000030";"23Fe   ";"S";"0354400";"1"
"0023.0000030";"23Fe   ";"S";"0357400";"0"
"0023.0000030";"23Fe   ";"S";"0444300";"2"
"0023.0000030";"23Fe   ";"S";"0444400";"2"
"1023.0000000";"23G    ";"B";"0000100";"3"
"1023.0000000";"23G    ";"B";"0000300";"0"
"1023.0000000";"23G    ";"B";"0000600";"3"
"1023.0000000";"23G    ";"B";"0000700";"3"
"1023.0000000";"23G    ";"B";"0000800";"1"
"1023.0000000";"23G    ";"B";"0025200";"0"
"1023.0000000";"23G    ";"B";"0025300";"0"
"1023.0000000";"23G    ";"B";"0025400";"0"
"1023.0000000";"23G    ";"B";"0060400";"3"
"1023.0000000";"23G    ";"B";"0096900";"0"
"1023.0000000";"23G    ";"B";"0097200";"0"
"1023.0000000";"23G    ";"B";"0165000";"0"
"1023.0000000";"23G    ";"B";"0174200";"3"
"1023.0000000";"23G    ";"B";"0217500";"0"
"1023.0000000";"23G    ";"B";"0227200";"0"
"1023.0000000";"23G    ";"B";"0287100";"0"
"1023.0000000";"23G    ";"B";"0302800";"3"
"1023.0000000";"23G    ";"B";"0304900";"0"
"1023.0000000";"23G    ";"B";"0305800";"0"
"1023.0000000";"23G    ";"B";"0306100";"0"
"1023.0000000";"23G    ";"B";"0317100";"0"
"1023.0000000";"23G    ";"B";"0317300";"0"
"1023.0000000";"23G    ";"B";"0317500";"3"
"1023.0000000";"23G    ";"B";"0328400";"0"
"1023.0000000";"23G    ";"B";"0335900";"0"
"1023.0000000";"23G    ";"B";"0336000";"0"
"1023.0000000";"23G    ";"B";"0336100";"0"
"1023.0000000";"23G    ";"B";"0346500";"0"
"1023.0000000";"23G    ";"B";"0362800";"0"
"1023.0000000";"23G    ";"B";"0363700";"3"
"1023.0000000";"23G    ";"B";"0402200";"1"
"1023.0000000";"23G    ";"B";"0402300";"3"
"1023.0000000";"23G    ";"B";"0402500";"0"
"1023.0000000";"23G    ";"B";"0413600";"0"
"1023.0000000";"23G    ";"B";"0421400";"0"
"1023.0000000";"23G    ";"B";"0421500";"3"
"1023.0000000";"23G    ";"B";"0432800";"2"
"1023.0000000";"23G    ";"K";"0003000";"1"
"1023.0000000";"23G    ";"K";"0003300";"0"
"1023.0000000";"23G    ";"K";"0005200";"1"
"1023.0000000";"23G    ";"K";"0005400";"2"
"1023.0000000";"23G    ";"K";"0005500";"1"
"1023.0000000";"23G    ";"K";"0006800";"2"
"1023.0000000";"23G    ";"K";"0010400";"2"
"1023.0000000";"23G    ";"K";"0034100";"0"
"1023.0000000";"23G    ";"K";"0038900";"2"
"1023.0000000";"23G    ";"K";"0039100";"2"
"1023.0000000";"23G    ";"K";"0048300";"2"
"1023.0000000";"23G    ";"K";"0049600";"2"
"1023.0000000";"23G    ";"K";"0051400";"2"
"1023.0000000";"23G    ";"K";"0052000";"2"
"1023.0000000";"23G    ";"K";"0055700";"2"
"1023.0000000";"23G    ";"K";"0064200";"2"
"1023.0000000";"23G    ";"K";"0071400";"2"
"1023.0000000";"23G    ";"K";"0076000";"2"
"1023.0000000";"23G    ";"K";"0077100";"2"
"1023.0000000";"23G    ";"K";"0077600";"2"
"1023.0000000";"23G    ";"K";"0078800";"2"
"1023.0000000";"23G    ";"K";"0079600";"2"
"1023.0000000";"23G    ";"K";"0081595";"1"
"1023.0000000";"23G    ";"K";"0081600";"0"
"1023.0000000";"23G    ";"K";"0082400";"2"
"1023.0000000";"23G    ";"K";"0083100";"2"
"1023.0000000";"23G    ";"K";"0086100";"2"
"1023.0000000";"23G    ";"K";"0087500";"1"
"1023.0000000";"23G    ";"K";"0088800";"2"
"1023.0000000";"23G    ";"K";"0090300";"2"
"1023.0000000";"23G    ";"K";"0094700";"2"
"1023.0000000";"23G    ";"K";"0099200";"1"
"1023.0000000";"23G    ";"K";"0114800";"2"
"1023.0000000";"23G    ";"K";"0116600";"1"
"1023.0000000";"23G    ";"K";"0118800";"2"
"1023.0000000";"23G    ";"K";"0124800";"0"
"1023.0000000";"23G    ";"K";"0134300";"0"
"1023.0000000";"23G    ";"K";"0143500";"2"
"1023.0000000";"23G    ";"K";"0148600";"2"
"1023.0000000";"23G    ";"K";"0159800";"1"
"1023.0000000";"23G    ";"K";"0165800";"2"
"1023.0000000";"23G    ";"K";"0173800";"2"
"1023.0000000";"23G    ";"K";"0177600";"2"
"1023.0000000";"23G    ";"K";"0179300";"1"
"1023.0000000";"23G    ";"K";"0180400";"2"
"1023.0000000";"23G    ";"K";"0182700";"2"
"1023.0000000";"23G    ";"K";"0188800";"2"
"1023.0000000";"23G    ";"K";"0189300";"2"
"1023.0000000";"23G    ";"K";"0189700";"2"
"1023.0000000";"23G    ";"K";"0193400";"2"
"1023.0000000";"23G    ";"K";"0194000";"2"
"1023.0000000";"23G    ";"K";"0197300";"1"
"1023.0000000";"23G    ";"K";"0197900";"2"
"1023.0000000";"23G    ";"K";"0202600";"2"
"1023.0000000";"23G    ";"K";"0206400";"2"
"1023.0000000";"23G    ";"K";"0207400";"2"
"1023.0000000";"23G    ";"K";"0221500";"1"
"1023.0000000";"23G    ";"K";"0226000";"2"
"1023.0000000";"23G    ";"K";"0226200";"2"
"1023.0000000";"23G    ";"K";"0227700";"1"
"1023.0000000";"23G    ";"K";"0228100";"2"
"1023.0000000";"23G    ";"K";"0231200";"2"
"1023.0000000";"23G    ";"K";"0238500";"1"
"1023.0000000";"23G    ";"K";"0242000";"2"
"1023.0000000";"23G    ";"K";"0251400";"2"
"1023.0000000";"23G    ";"K";"0256900";"1"
"1023.0000000";"23G    ";"K";"0257900";"2"
"1023.0000000";"23G    ";"K";"0259100";"1"
"1023.0000000";"23G    ";"K";"0259800";"2"
"1023.0000000";"23G    ";"K";"0262900";"2"
"1023.0000000";"23G    ";"K";"0265700";"2"
"1023.0000000";"23G    ";"K";"0270100";"2"
"1023.0000000";"23G    ";"K";"0282600";"1"
"1023.0000000";"23G    ";"K";"0287300";"2"
"1023.0000000";"23G    ";"K";"0292600";"2"
"1023.0000000";"23G    ";"K";"0295700";"2"
"1023.0000000";"23G    ";"K";"0295900";"2"
"1023.0000000";"23G    ";"K";"0302400";"2"
"1023.0000000";"23G    ";"K";"0310500";"2"
"1023.0000000";"23G    ";"K";"0313700";"2"
