NAISTYP_SORT; FELD_NAME; FELD_WERT
"0059.0000100";"WVS_39";"0"
"0059.0000100";"WVS_40";"0"
"0059.0000100";"WVS_41";"0"
"0059.0000100";"WVS_42";"0"
"0059.0000200";"AM_B";"0"
"0059.0000200";"AM_S";"1"
"0059.0000200";"BE_Braunerd_norm";"0"
"0059.0000200";"BE_Braunerd_podso";"0"
"0059.0000200";"BE_Braunerd_vernaesst";"0"
"0059.0000200";"BE_GestRohB";"0"
"0059.0000200";"BE_Grundw_nassgebl";"0"
"0059.0000200";"BE_Grundw_norm";"0"
"0059.0000200";"BE_Parabraunerd_norm";"0"
"0059.0000200";"BE_Parabraunerd_podso";"0"
"0059.0000200";"BE_Parabraunerd_vernaesst";"0"
"0059.0000200";"BE_Pararendz_norm";"0"
"0059.0000200";"BE_Pararendz_verbraunt";"0"
"0059.0000200";"BE_Pararendz_vernaesst";"0"
"0059.0000200";"BE_Podsol_norm";"0"
"0059.0000200";"BE_Podsol_vernaesst";"0"
"0059.0000200";"BE_Ranker_norm";"0"
"0059.0000200";"BE_Ranker_verbraunt";"0"
"0059.0000200";"BE_Ranker_vernaesst";"0"
"0059.0000200";"BE_Regosol_norm";"0"
"0059.0000200";"BE_Regosol_verbraunt";"0"
"0059.0000200";"BE_Regosol_vernaesst";"0"
"0059.0000200";"BE_Rendz_norm";"0"
"0059.0000200";"BE_Rendz_verbraunt";"0"
"0059.0000200";"BE_Rendz_vernaesst";"0"
"0059.0000200";"BE_Stauw_nassgebl";"0"
"0059.0000200";"BE_Stauw_norm";"0"
"0059.0000200";"BE_V_Auenb";"0"
"0059.0000200";"BE_V_Braunpod";"0"
"0059.0000200";"BE_V_Humuspod";"0"
"0059.0000200";"BE_V_OrgB";"0"
"0059.0000200";"BE_V_neutrBraune";"0"
"0059.0000200";"GS_01";"0"
"0059.0000200";"GS_02";"0"
"0059.0000200";"GS_03";"0"
"0059.0000200";"GS_04";"0"
"0059.0000200";"GS_05";"0"
"0059.0000200";"GS_06";"0"
"0059.0000200";"GS_07";"0"
"0059.0000200";"GS_08";"0"
"0059.0000200";"GS_09";"0"
"0059.0000200";"GS_10";"0"
"0059.0000200";"GS_11";"0"
"0059.0000200";"GS_12";"0"
"0059.0000200";"GS_13";"0"
"0059.0000200";"GS_14";"0"
"0059.0000200";"GS_15";"0"
"0059.0000200";"GS_16";"0"
"0059.0000200";"GS_17";"0"
"0059.0000200";"GS_18";"0"
"0059.0000200";"GS_19";"0"
"0059.0000200";"GS_20";"0"
"0059.0000200";"GS_21";"0"
"0059.0000200";"GS_22";"0"
"0059.0000200";"GS_23";"0"
"0059.0000200";"GS_24";"0"
"0059.0000200";"GS_25";"0"
"0059.0000200";"GS_26";"0"
"0059.0000200";"GS_27";"0"
"0059.0000200";"GS_28";"0"
"0059.0000200";"GS_29";"0"
"0059.0000200";"GS_30";"0"
"0059.0000200";"GS_31";"0"
"0059.0000200";"GS_32";"0"
"0059.0000200";"GS_33";"0"
"0059.0000200";"GS_34";"0"
"0059.0000200";"GS_35";"0"
"0059.0000200";"GS_36";"0"
"0059.0000200";"HUF_V_Anmoor";"0"
"0059.0000200";"HUF_V_Kalkmoder";"0"
"0059.0000200";"HUF_V_Kalkmull";"0"
"0059.0000200";"HUF_V_Tangel";"0"
"0059.0000200";"HUF_V_Torf";"0"
"0059.0000200";"HUF_V_erod";"0"
"0059.0000200";"HUF_mo-mull_hydro";"0"
"0059.0000200";"HUF_mo-mull_norm";"0"
"0059.0000200";"HUF_mo-mull_xero";"0"
"0059.0000200";"HUF_mo-rh_hydro";"0"
"0059.0000200";"HUF_mo-rh_norm";"0"
"0059.0000200";"HUF_mo-rh_xero";"0"
"0059.0000200";"HUF_mo-typ_hydro";"0"
"0059.0000200";"HUF_mo-typ_norm";"0"
"0059.0000200";"HUF_mo-typ_xero";"0"
"0059.0000200";"HUF_mu-f_hydro";"0"
"0059.0000200";"HUF_mu-f_norm";"0"
"0059.0000200";"HUF_mu-f_xero";"0"
"0059.0000200";"HUF_mu-l_hydro";"0"
"0059.0000200";"HUF_mu-l_norm";"0"
"0059.0000200";"HUF_mu-l_xero";"0"
"0059.0000200";"HUF_rh_hydro";"0"
"0059.0000200";"HUF_rh_norm";"0"
"0059.0000200";"HUF_rh_xero";"0"
"0059.0000200";"KO_IS";"0"
"0059.0000200";"KO_L";"0"
"0059.0000200";"KO_S";"0"
"0059.0000200";"KO_T";"0"
"0059.0000200";"KO_U";"0"
"0059.0000200";"KO_lT";"0"
"0059.0000200";"KO_lU";"0"
"0059.0000200";"KO_sL";"0"
"0059.0000200";"KO_tL";"0"
"0059.0000200";"KO_tU";"0"
"0059.0000200";"WVG_01";"0"
"0059.0000200";"WVG_02";"0"
"0059.0000200";"WVG_03";"0"
"0059.0000200";"WVG_04";"0"
"0059.0000200";"WVG_05";"0"
"0059.0000200";"WVG_06";"0"
"0059.0000200";"WVG_07";"0"
"0059.0000200";"WVG_08";"0"
"0059.0000200";"WVG_09";"0"
"0059.0000200";"WVG_10";"0"
"0059.0000200";"WVG_11";"0"
"0059.0000200";"WVG_12";"0"
"0059.0000200";"WVG_13";"0"
"0059.0000200";"WVG_14";"0"
"0059.0000200";"WVG_15";"0"
"0059.0000200";"WVG_16";"0"
"0059.0000200";"WVG_17";"0"
"0059.0000200";"WVG_18";"0"
"0059.0000200";"WVG_19";"0"
"0059.0000200";"WVG_20";"0"
"0059.0000200";"WVG_21";"0"
"0059.0000200";"WVG_22";"0"
"0059.0000200";"WVG_23";"0"
"0059.0000200";"WVG_24";"0"
"0059.0000200";"WVG_25";"0"
"0059.0000200";"WVG_26";"0"
"0059.0000200";"WVG_27";"0"
"0059.0000200";"WVG_28";"0"
"0059.0000200";"WVG_29";"0"
"0059.0000200";"WVG_30";"0"
"0059.0000200";"WVG_31";"0"
"0059.0000200";"WVG_32";"0"
"0059.0000200";"WVG_33";"0"
"0059.0000200";"WVG_34";"0"
"0059.0000200";"WVG_35";"0"
"0059.0000200";"WVG_36";"0"
"0059.0000200";"WVS_01";"0"
"0059.0000200";"WVS_02";"0"
"0059.0000200";"WVS_03";"0"
"0059.0000200";"WVS_04";"0"
"0059.0000200";"WVS_05";"0"
"0059.0000200";"WVS_06";"0"
"0059.0000200";"WVS_07";"0"
"0059.0000200";"WVS_08";"0"
"0059.0000200";"WVS_09";"0"
"0059.0000200";"WVS_10";"0"
"0059.0000200";"WVS_11";"0"
"0059.0000200";"WVS_12";"0"
"0059.0000200";"WVS_13";"0"
"0059.0000200";"WVS_14";"0"
"0059.0000200";"WVS_15";"0"
"0059.0000200";"WVS_16";"0"
"0059.0000200";"WVS_17";"0"
"0059.0000200";"WVS_18";"0"
"0059.0000200";"WVS_19";"0"
"0059.0000200";"WVS_20";"0"
"0059.0000200";"WVS_21";"0"
"0059.0000200";"WVS_22";"0"
"0059.0000200";"WVS_23";"0"
"0059.0000200";"WVS_24";"0"
"0059.0000200";"WVS_25";"0"
"0059.0000200";"WVS_26";"0"
"0059.0000200";"WVS_27";"0"
"0059.0000200";"WVS_28";"0"
"0059.0000200";"WVS_29";"0"
"0059.0000200";"WVS_30";"0"
"0059.0000200";"WVS_31";"0"
"0059.0000200";"WVS_32";"0"
"0059.0000200";"WVS_33";"0"
"0059.0000200";"WVS_34";"0"
"0059.0000200";"WVS_35";"0"
"0059.0000200";"WVS_36";"0"
"0059.0000200";"WVS_37";"0"
"0059.0000200";"WVS_38";"0"
"0059.0000200";"WVS_39";"0"
"0059.0000200";"WVS_40";"0"
"0059.0000200";"WVS_41";"0"
"0059.0000200";"WVS_42";"0"
"0059.0000400";"AM_B";"1"
"0059.0000400";"AM_S";"0"
"0059.0000400";"BE_Braunerd_norm";"0"
"0059.0000400";"BE_Braunerd_podso";"0"
"0059.0000400";"BE_Braunerd_vernaesst";"0"
"0059.0000400";"BE_GestRohB";"0"
"0059.0000400";"BE_Grundw_nassgebl";"0"
"0059.0000400";"BE_Grundw_norm";"0"
"0059.0000400";"BE_Parabraunerd_norm";"0"
"0059.0000400";"BE_Parabraunerd_podso";"0"
"0059.0000400";"BE_Parabraunerd_vernaesst";"0"
"0059.0000400";"BE_Pararendz_norm";"0"
"0059.0000400";"BE_Pararendz_verbraunt";"0"
"0059.0000400";"BE_Pararendz_vernaesst";"0"
"0059.0000400";"BE_Podsol_norm";"0"
"0059.0000400";"BE_Podsol_vernaesst";"0"
"0059.0000400";"BE_Ranker_norm";"0"
"0059.0000400";"BE_Ranker_verbraunt";"0"
"0059.0000400";"BE_Ranker_vernaesst";"0"
"0059.0000400";"BE_Regosol_norm";"0"
"0059.0000400";"BE_Regosol_verbraunt";"0"
"0059.0000400";"BE_Regosol_vernaesst";"0"
"0059.0000400";"BE_Rendz_norm";"0"
"0059.0000400";"BE_Rendz_verbraunt";"0"
"0059.0000400";"BE_Rendz_vernaesst";"0"
"0059.0000400";"BE_Stauw_nassgebl";"0"
"0059.0000400";"BE_Stauw_norm";"0"
"0059.0000400";"BE_V_Auenb";"0"
"0059.0000400";"BE_V_Braunpod";"0"
"0059.0000400";"BE_V_Humuspod";"0"
"0059.0000400";"BE_V_OrgB";"0"
"0059.0000400";"BE_V_neutrBraune";"0"
"0059.0000400";"GS_01";"0"
"0059.0000400";"GS_02";"0"
"0059.0000400";"GS_03";"0"
"0059.0000400";"GS_04";"0"
"0059.0000400";"GS_05";"0"
"0059.0000400";"GS_06";"0"
"0059.0000400";"GS_07";"0"
"0059.0000400";"GS_08";"0"
"0059.0000400";"GS_09";"0"
"0059.0000400";"GS_10";"0"
"0059.0000400";"GS_11";"0"
"0059.0000400";"GS_12";"0"
"0059.0000400";"GS_13";"0"
"0059.0000400";"GS_14";"0"
"0059.0000400";"GS_15";"0"
"0059.0000400";"GS_16";"0"
"0059.0000400";"GS_17";"0"
"0059.0000400";"GS_18";"0"
"0059.0000400";"GS_19";"0"
"0059.0000400";"GS_20";"0"
"0059.0000400";"GS_21";"0"
"0059.0000400";"GS_22";"0"
"0059.0000400";"GS_23";"0"
"0059.0000400";"GS_24";"0"
"0059.0000400";"GS_25";"0"
"0059.0000400";"GS_26";"0"
"0059.0000400";"GS_27";"0"
"0059.0000400";"GS_28";"0"
"0059.0000400";"GS_29";"0"
"0059.0000400";"GS_30";"0"
"0059.0000400";"GS_31";"0"
"0059.0000400";"GS_32";"0"
"0059.0000400";"GS_33";"0"
"0059.0000400";"GS_34";"0"
"0059.0000400";"GS_35";"0"
"0059.0000400";"GS_36";"0"
"0059.0000400";"HUF_V_Anmoor";"0"
"0059.0000400";"HUF_V_Kalkmoder";"0"
"0059.0000400";"HUF_V_Kalkmull";"0"
"0059.0000400";"HUF_V_Tangel";"0"
"0059.0000400";"HUF_V_Torf";"0"
"0059.0000400";"HUF_V_erod";"0"
"0059.0000400";"HUF_mo-mull_hydro";"0"
"0059.0000400";"HUF_mo-mull_norm";"0"
"0059.0000400";"HUF_mo-mull_xero";"0"
"0059.0000400";"HUF_mo-rh_hydro";"0"
"0059.0000400";"HUF_mo-rh_norm";"0"
"0059.0000400";"HUF_mo-rh_xero";"0"
"0059.0000400";"HUF_mo-typ_hydro";"0"
"0059.0000400";"HUF_mo-typ_norm";"0"
"0059.0000400";"HUF_mo-typ_xero";"0"
"0059.0000400";"HUF_mu-f_hydro";"0"
"0059.0000400";"HUF_mu-f_norm";"0"
"0059.0000400";"HUF_mu-f_xero";"0"
"0059.0000400";"HUF_mu-l_hydro";"0"
"0059.0000400";"HUF_mu-l_norm";"0"
"0059.0000400";"HUF_mu-l_xero";"0"
"0059.0000400";"HUF_rh_hydro";"0"
"0059.0000400";"HUF_rh_norm";"0"
"0059.0000400";"HUF_rh_xero";"0"
"0059.0000400";"KO_IS";"0"
"0059.0000400";"KO_L";"0"
"0059.0000400";"KO_S";"0"
"0059.0000400";"KO_T";"0"
"0059.0000400";"KO_U";"0"
"0059.0000400";"KO_lT";"0"
"0059.0000400";"KO_lU";"0"
"0059.0000400";"KO_sL";"0"
"0059.0000400";"KO_tL";"0"
"0059.0000400";"KO_tU";"0"
"0059.0000400";"WVG_01";"0"
"0059.0000400";"WVG_02";"0"
"0059.0000400";"WVG_03";"0"
"0059.0000400";"WVG_04";"0"
"0059.0000400";"WVG_05";"0"
"0059.0000400";"WVG_06";"0"
"0059.0000400";"WVG_07";"0"
"0059.0000400";"WVG_08";"0"
"0059.0000400";"WVG_09";"0"
"0059.0000400";"WVG_10";"0"
"0059.0000400";"WVG_11";"0"
"0059.0000400";"WVG_12";"0"
"0059.0000400";"WVG_13";"0"
"0059.0000400";"WVG_14";"0"
"0059.0000400";"WVG_15";"0"
"0059.0000400";"WVG_16";"0"
"0059.0000400";"WVG_17";"0"
"0059.0000400";"WVG_18";"0"
"0059.0000400";"WVG_19";"0"
"0059.0000400";"WVG_20";"0"
"0059.0000400";"WVG_21";"0"
"0059.0000400";"WVG_22";"0"
"0059.0000400";"WVG_23";"0"
"0059.0000400";"WVG_24";"0"
"0059.0000400";"WVG_25";"0"
"0059.0000400";"WVG_26";"0"
"0059.0000400";"WVG_27";"0"
"0059.0000400";"WVG_28";"0"
"0059.0000400";"WVG_29";"0"
"0059.0000400";"WVG_30";"0"
"0059.0000400";"WVG_31";"0"
"0059.0000400";"WVG_32";"0"
"0059.0000400";"WVG_33";"0"
"0059.0000400";"WVG_34";"0"
"0059.0000400";"WVG_35";"0"
"0059.0000400";"WVG_36";"0"
"0059.0000400";"WVS_01";"0"
"0059.0000400";"WVS_02";"0"
"0059.0000400";"WVS_03";"0"
"0059.0000400";"WVS_04";"0"
"0059.0000400";"WVS_05";"0"
"0059.0000400";"WVS_06";"0"
"0059.0000400";"WVS_07";"0"
"0059.0000400";"WVS_08";"0"
"0059.0000400";"WVS_09";"0"
"0059.0000400";"WVS_10";"0"
"0059.0000400";"WVS_11";"0"
"0059.0000400";"WVS_12";"0"
"0059.0000400";"WVS_13";"0"
"0059.0000400";"WVS_14";"0"
"0059.0000400";"WVS_15";"0"
"0059.0000400";"WVS_16";"0"
"0059.0000400";"WVS_17";"0"
"0059.0000400";"WVS_18";"0"
"0059.0000400";"WVS_19";"0"
"0059.0000400";"WVS_20";"0"
"0059.0000400";"WVS_21";"0"
"0059.0000400";"WVS_22";"0"
"0059.0000400";"WVS_23";"0"
"0059.0000400";"WVS_24";"0"
"0059.0000400";"WVS_25";"0"
"0059.0000400";"WVS_26";"0"
"0059.0000400";"WVS_27";"0"
"0059.0000400";"WVS_28";"0"
"0059.0000400";"WVS_29";"0"
"0059.0000400";"WVS_30";"0"
"0059.0000400";"WVS_31";"0"
"0059.0000400";"WVS_32";"0"
"0059.0000400";"WVS_33";"0"
"0059.0000400";"WVS_34";"0"
"0059.0000400";"WVS_35";"0"
"0059.0000400";"WVS_36";"0"
"0059.0000400";"WVS_37";"0"
"0059.0000400";"WVS_38";"0"
"0059.0000400";"WVS_39";"0"
"0059.0000400";"WVS_40";"0"
"0059.0000400";"WVS_41";"0"
"0059.0000400";"WVS_42";"0"
"0059.0000401";"AM_B";"0"
"0059.0000401";"AM_S";"0"
"0059.0000401";"BE_Braunerd_norm";"0"
"0059.0000401";"BE_Braunerd_podso";"0"
"0059.0000401";"BE_Braunerd_vernaesst";"0"
"0059.0000401";"BE_GestRohB";"0"
"0059.0000401";"BE_Grundw_nassgebl";"0"
"0059.0000401";"BE_Grundw_norm";"0"
"0059.0000401";"BE_Parabraunerd_norm";"0"
"0059.0000401";"BE_Parabraunerd_podso";"0"
"0059.0000401";"BE_Parabraunerd_vernaesst";"0"
"0059.0000401";"BE_Pararendz_norm";"0"
"0059.0000401";"BE_Pararendz_verbraunt";"0"
"0059.0000401";"BE_Pararendz_vernaesst";"0"
"0059.0000401";"BE_Podsol_norm";"0"
"0059.0000401";"BE_Podsol_vernaesst";"0"
"0059.0000401";"BE_Ranker_norm";"0"
"0059.0000401";"BE_Ranker_verbraunt";"0"
"0059.0000401";"BE_Ranker_vernaesst";"0"
"0059.0000401";"BE_Regosol_norm";"0"
"0059.0000401";"BE_Regosol_verbraunt";"0"
"0059.0000401";"BE_Regosol_vernaesst";"0"
"0059.0000401";"BE_Rendz_norm";"0"
"0059.0000401";"BE_Rendz_verbraunt";"0"
"0059.0000401";"BE_Rendz_vernaesst";"0"
"0059.0000401";"BE_Stauw_nassgebl";"0"
"0059.0000401";"BE_Stauw_norm";"0"
"0059.0000401";"BE_V_Auenb";"0"
"0059.0000401";"BE_V_Braunpod";"0"
"0059.0000401";"BE_V_Humuspod";"0"
"0059.0000401";"BE_V_OrgB";"0"
"0059.0000401";"BE_V_neutrBraune";"0"
"0059.0000401";"GS_01";"0"
"0059.0000401";"GS_02";"0"
"0059.0000401";"GS_03";"0"
"0059.0000401";"GS_04";"0"
"0059.0000401";"GS_05";"0"
"0059.0000401";"GS_06";"0"
"0059.0000401";"GS_07";"0"
"0059.0000401";"GS_08";"0"
"0059.0000401";"GS_09";"0"
"0059.0000401";"GS_10";"0"
"0059.0000401";"GS_11";"0"
"0059.0000401";"GS_12";"0"
"0059.0000401";"GS_13";"0"
"0059.0000401";"GS_14";"0"
"0059.0000401";"GS_15";"0"
"0059.0000401";"GS_16";"0"
"0059.0000401";"GS_17";"0"
"0059.0000401";"GS_18";"0"
"0059.0000401";"GS_19";"0"
"0059.0000401";"GS_20";"0"
"0059.0000401";"GS_21";"0"
"0059.0000401";"GS_22";"0"
"0059.0000401";"GS_23";"0"
"0059.0000401";"GS_24";"0"
"0059.0000401";"GS_25";"0"
"0059.0000401";"GS_26";"0"
"0059.0000401";"GS_27";"0"
"0059.0000401";"GS_28";"0"
"0059.0000401";"GS_29";"0"
"0059.0000401";"GS_30";"0"
"0059.0000401";"GS_31";"0"
"0059.0000401";"GS_32";"0"
"0059.0000401";"GS_33";"0"
"0059.0000401";"GS_34";"0"
"0059.0000401";"GS_35";"0"
"0059.0000401";"GS_36";"0"
"0059.0000401";"HUF_V_Anmoor";"0"
"0059.0000401";"HUF_V_Kalkmoder";"0"
"0059.0000401";"HUF_V_Kalkmull";"0"
"0059.0000401";"HUF_V_Tangel";"0"
"0059.0000401";"HUF_V_Torf";"0"
"0059.0000401";"HUF_V_erod";"0"
"0059.0000401";"HUF_mo-mull_hydro";"0"
"0059.0000401";"HUF_mo-mull_norm";"0"
"0059.0000401";"HUF_mo-mull_xero";"0"
"0059.0000401";"HUF_mo-rh_hydro";"0"
"0059.0000401";"HUF_mo-rh_norm";"0"
"0059.0000401";"HUF_mo-rh_xero";"0"
"0059.0000401";"HUF_mo-typ_hydro";"0"
"0059.0000401";"HUF_mo-typ_norm";"0"
"0059.0000401";"HUF_mo-typ_xero";"0"
"0059.0000401";"HUF_mu-f_hydro";"0"
"0059.0000401";"HUF_mu-f_norm";"0"
"0059.0000401";"HUF_mu-f_xero";"0"
"0059.0000401";"HUF_mu-l_hydro";"0"
"0059.0000401";"HUF_mu-l_norm";"0"
"0059.0000401";"HUF_mu-l_xero";"0"
"0059.0000401";"HUF_rh_hydro";"0"
"0059.0000401";"HUF_rh_norm";"0"
"0059.0000401";"HUF_rh_xero";"0"
"0059.0000401";"KO_IS";"0"
"0059.0000401";"KO_L";"0"
"0059.0000401";"KO_S";"0"
"0059.0000401";"KO_T";"0"
"0059.0000401";"KO_U";"0"
"0059.0000401";"KO_lT";"0"
"0059.0000401";"KO_lU";"0"
"0059.0000401";"KO_sL";"0"
"0059.0000401";"KO_tL";"0"
"0059.0000401";"KO_tU";"0"
"0059.0000401";"WVG_01";"0"
"0059.0000401";"WVG_02";"0"
"0059.0000401";"WVG_03";"0"
"0059.0000401";"WVG_04";"0"
"0059.0000401";"WVG_05";"0"
"0059.0000401";"WVG_06";"0"
"0059.0000401";"WVG_07";"0"
"0059.0000401";"WVG_08";"0"
"0059.0000401";"WVG_09";"0"
"0059.0000401";"WVG_10";"0"
"0059.0000401";"WVG_11";"0"
"0059.0000401";"WVG_12";"0"
"0059.0000401";"WVG_13";"0"
"0059.0000401";"WVG_14";"0"
"0059.0000401";"WVG_15";"0"
"0059.0000401";"WVG_16";"0"
"0059.0000401";"WVG_17";"0"
"0059.0000401";"WVG_18";"0"
"0059.0000401";"WVG_19";"0"
"0059.0000401";"WVG_20";"0"
"0059.0000401";"WVG_21";"0"
"0059.0000401";"WVG_22";"0"
"0059.0000401";"WVG_23";"0"
"0059.0000401";"WVG_24";"0"
"0059.0000401";"WVG_25";"0"
"0059.0000401";"WVG_26";"0"
"0059.0000401";"WVG_27";"0"
"0059.0000401";"WVG_28";"0"
"0059.0000401";"WVG_29";"0"
"0059.0000401";"WVG_30";"0"
"0059.0000401";"WVG_31";"0"
"0059.0000401";"WVG_32";"0"
"0059.0000401";"WVG_33";"0"
"0059.0000401";"WVG_34";"0"
"0059.0000401";"WVG_35";"0"
"0059.0000401";"WVG_36";"0"
"0059.0000401";"WVS_01";"0"
"0059.0000401";"WVS_02";"0"
"0059.0000401";"WVS_03";"0"
"0059.0000401";"WVS_04";"0"
"0059.0000401";"WVS_05";"0"
"0059.0000401";"WVS_06";"0"
"0059.0000401";"WVS_07";"0"
"0059.0000401";"WVS_08";"0"
"0059.0000401";"WVS_09";"0"
"0059.0000401";"WVS_10";"0"
"0059.0000401";"WVS_11";"0"
"0059.0000401";"WVS_12";"0"
"0059.0000401";"WVS_13";"0"
"0059.0000401";"WVS_14";"0"
"0059.0000401";"WVS_15";"0"
"0059.0000401";"WVS_16";"0"
"0059.0000401";"WVS_17";"0"
"0059.0000401";"WVS_18";"0"
"0059.0000401";"WVS_19";"0"
"0059.0000401";"WVS_20";"0"
"0059.0000401";"WVS_21";"0"
"0059.0000401";"WVS_22";"0"
"0059.0000401";"WVS_23";"0"
"0059.0000401";"WVS_24";"0"
"0059.0000401";"WVS_25";"0"
"0059.0000401";"WVS_26";"0"
"0059.0000401";"WVS_27";"0"
"0059.0000401";"WVS_28";"0"
"0059.0000401";"WVS_29";"0"
"0059.0000401";"WVS_30";"0"
"0059.0000401";"WVS_31";"0"
"0059.0000401";"WVS_32";"0"
"0059.0000401";"WVS_33";"0"
"0059.0000401";"WVS_34";"0"
"0059.0000401";"WVS_35";"0"
"0059.0000401";"WVS_36";"0"
"0059.0000401";"WVS_37";"0"
"0059.0000401";"WVS_38";"0"
"0059.0000401";"WVS_39";"0"
"0059.0000401";"WVS_40";"0"
"0059.0000401";"WVS_41";"0"
"0059.0000401";"WVS_42";"0"
"0059.0000500";"AM_B";"0"
"0059.0000500";"AM_S";"1"
"0059.0000500";"BE_Braunerd_norm";"0"
"0059.0000500";"BE_Braunerd_podso";"0"
"0059.0000500";"BE_Braunerd_vernaesst";"0"
"0059.0000500";"BE_GestRohB";"2"
"0059.0000500";"BE_Grundw_nassgebl";"0"
"0059.0000500";"BE_Grundw_norm";"0"
"0059.0000500";"BE_Parabraunerd_norm";"0"
"0059.0000500";"BE_Parabraunerd_podso";"0"
"0059.0000500";"BE_Parabraunerd_vernaesst";"0"
"0059.0000500";"BE_Pararendz_norm";"0"
"0059.0000500";"BE_Pararendz_verbraunt";"0"
"0059.0000500";"BE_Pararendz_vernaesst";"0"
"0059.0000500";"BE_Podsol_norm";"2"
"0059.0000500";"BE_Podsol_vernaesst";"0"
"0059.0000500";"BE_Ranker_norm";"1"
"0059.0000500";"BE_Ranker_verbraunt";"2"
"0059.0000500";"BE_Ranker_vernaesst";"0"
"0059.0000500";"BE_Regosol_norm";"0"
"0059.0000500";"BE_Regosol_verbraunt";"0"
"0059.0000500";"BE_Regosol_vernaesst";"0"
"0059.0000500";"BE_Rendz_norm";"0"
"0059.0000500";"BE_Rendz_verbraunt";"0"
"0059.0000500";"BE_Rendz_vernaesst";"0"
"0059.0000500";"BE_Stauw_nassgebl";"0"
"0059.0000500";"BE_Stauw_norm";"0"
"0059.0000500";"BE_V_Auenb";"0"
"0059.0000500";"BE_V_Braunpod";"0"
"0059.0000500";"BE_V_Humuspod";"0"
"0059.0000500";"BE_V_OrgB";"0"
"0059.0000500";"BE_V_neutrBraune";"0"
"0059.0000500";"GS_01";"0"
"0059.0000500";"GS_02";"0"
"0059.0000500";"GS_03";"0"
"0059.0000500";"GS_04";"0"
"0059.0000500";"GS_05";"0"
"0059.0000500";"GS_06";"0"
"0059.0000500";"GS_07";"0"
"0059.0000500";"GS_08";"0"
"0059.0000500";"GS_09";"2"
"0059.0000500";"GS_10";"1"
"0059.0000500";"GS_11";"2"
"0059.0000500";"GS_12";"0"
"0059.0000500";"GS_13";"0"
"0059.0000500";"GS_14";"0"
"0059.0000500";"GS_15";"2"
"0059.0000500";"GS_16";"1"
"0059.0000500";"GS_17";"2"
"0059.0000500";"GS_18";"0"
"0059.0000500";"GS_19";"0"
"0059.0000500";"GS_20";"0"
"0059.0000500";"GS_21";"2"
"0059.0000500";"GS_22";"2"
"0059.0000500";"GS_23";"2"
"0059.0000500";"GS_24";"0"
"0059.0000500";"GS_25";"0"
"0059.0000500";"GS_26";"0"
"0059.0000500";"GS_27";"0"
"0059.0000500";"GS_28";"0"
"0059.0000500";"GS_29";"0"
"0059.0000500";"GS_30";"0"
"0059.0000500";"GS_31";"0"
"0059.0000500";"GS_32";"0"
"0059.0000500";"GS_33";"0"
"0059.0000500";"GS_34";"0"
"0059.0000500";"GS_35";"0"
"0059.0000500";"GS_36";"0"
"0059.0000500";"HUF_V_Anmoor";"0"
"0059.0000500";"HUF_V_Kalkmoder";"0"
"0059.0000500";"HUF_V_Kalkmull";"0"
"0059.0000500";"HUF_V_Tangel";"0"
"0059.0000500";"HUF_V_Torf";"0"
"0059.0000500";"HUF_V_erod";"2"
"0059.0000500";"HUF_mo-mull_hydro";"0"
"0059.0000500";"HUF_mo-mull_norm";"1"
"0059.0000500";"HUF_mo-mull_xero";"1"
"0059.0000500";"HUF_mo-rh_hydro";"0"
"0059.0000500";"HUF_mo-rh_norm";"2"
"0059.0000500";"HUF_mo-rh_xero";"2"
"0059.0000500";"HUF_mo-typ_hydro";"0"
"0059.0000500";"HUF_mo-typ_norm";"1"
"0059.0000500";"HUF_mo-typ_xero";"1"
"0059.0000500";"HUF_mu-f_hydro";"0"
"0059.0000500";"HUF_mu-f_norm";"0"
"0059.0000500";"HUF_mu-f_xero";"0"
"0059.0000500";"HUF_mu-l_hydro";"0"
"0059.0000500";"HUF_mu-l_norm";"0"
"0059.0000500";"HUF_mu-l_xero";"0"
"0059.0000500";"HUF_rh_hydro";"0"
"0059.0000500";"HUF_rh_norm";"0"
"0059.0000500";"HUF_rh_xero";"0"
"0059.0000500";"KO_IS";"1"
"0059.0000500";"KO_L";"0"
"0059.0000500";"KO_S";"1"
"0059.0000500";"KO_T";"0"
"0059.0000500";"KO_U";"0"
"0059.0000500";"KO_lT";"0"
"0059.0000500";"KO_lU";"0"
"0059.0000500";"KO_sL";"0"
"0059.0000500";"KO_tL";"0"
"0059.0000500";"KO_tU";"0"
"0059.0000500";"WVG_01";"0"
"0059.0000500";"WVG_02";"0"
"0059.0000500";"WVG_03";"0"
"0059.0000500";"WVG_04";"0"
"0059.0000500";"WVG_05";"0"
"0059.0000500";"WVG_06";"0"
"0059.0000500";"WVG_07";"0"
"0059.0000500";"WVG_08";"0"
"0059.0000500";"WVG_09";"0"
"0059.0000500";"WVG_10";"0"
"0059.0000500";"WVG_11";"0"
"0059.0000500";"WVG_12";"0"
"0059.0000500";"WVG_13";"0"
"0059.0000500";"WVG_14";"0"
"0059.0000500";"WVG_15";"0"
"0059.0000500";"WVG_16";"0"
"0059.0000500";"WVG_17";"0"
"0059.0000500";"WVG_18";"0"
"0059.0000500";"WVG_19";"0"
"0059.0000500";"WVG_20";"0"
"0059.0000500";"WVG_21";"0"
"0059.0000500";"WVG_22";"0"
"0059.0000500";"WVG_23";"0"
"0059.0000500";"WVG_24";"0"
