id;clnr;x;y;ip5areproz;ip50proz;custom_forest_type_code;custom_transition_forest_type_code;forest_type_code;transition_forest_type_code;altitudinal_zones_1995_code;altitudinal_zones_2085_less_dry_code;altitudinal_zones_2085_dry_code;forest_ecoregion_code;silver_fir_area_code
28174;3517;2739001;1271998;99,50;80,60;N0007.0001200;N0029.0000000;7S;29;40;40;40;M;1
28175;3517;2739001;1271998;0,50;19,40;N0007.0001200;;7S;;40;40;40;M;1
28176;3731;2654004;1270991;100,00;100,00;N0012.0010000;;12a;;40;20;20;M;1
28177;3747;2661980;1270999;92,60;69,40;N0007.0010000;;7a;;40;40;20;M;1
28178;3747;2661980;1270999;7,40;30,60;N0014.0000000;;14;;40;40;20;M;1
28179;3756;2679999;1271000;100,00;100,00;N0007.0010000;N0006.0000000;7a;6;40;20;20;M;1
28180;3796;2700001;1271005;35,90;28,60;N0011.0000000;;11;;40;20;20;M;1
28181;3796;2700001;1271005;0,00;10,40;N0011.0000000;;11;;40;20;20;M;1
28182;3796;2700001;1271005;26,70;10,60;N0029.0000000;;29;;40;20;20;M;1
28183;3796;2700001;1271005;10,20;9,10;N0029.0000000;;29;;40;20;20;M;1
28184;3796;2700001;1271005;22,40;9,40;N3001.0000000;;u-1;;40;20;20;M;1
28185;3796;2700001;1271005;4,70;31,80;N0011.0000000;;11;;40;20;20;M;1
28186;3812;2707996;1271001;0,00;18,50;N3003.0000000;;u-3;;40;40;20;M;1
28187;3812;2707996;1271001;100,00;81,50;N0029.0000200;;29C;;40;40;20;M;1
28188;3816;2710002;1271000;100,00;100,00;N0029.0000100;;29A;;40;40;20;M;1
28189;3848;2725992;1270996;0,00;8,00;N0017.0000000;;17;;50;40;40;M;1
28190;3848;2725992;1270996;31,00;30,90;N0015.0000000;;15;;50;40;40;M;1
28191;3848;2725992;1270996;69,00;61,20;N0009.0010000;;9a;;50;40;40;M;1
28192;3876;2740003;1271005;100,00;100,00;N0007.0001200;;7S;;40;40;40;M;1
28193;4113;2629000;1269999;70,10;64,80;N0007.0010000;N0007.0001200;7a;7S;40;20;20;M;1
28194;4113;2629000;1269999;29,90;35,20;N0006.0000000;;6;;40;20;20;M;1
28195;4117;2631000;1269999;100,00;77,10;N0006.0000000;;6;;40;20;20;M;1
28196;4117;2631000;1269999;0,00;22,90;N0007.0010000;;7a;;40;20;20;M;1
28197;4121;2633004;1270002;100,00;100,00;N0007.0010000;N0007.0001200;7a;7S;40;40;20;M;1
28198;4127;2650996;1270001;100,00;94,50;N0009.0010000;;9a;;50;40;20;M;1
28199;4127;2650996;1270001;0,00;5,50;N0011.0000000;;11;;50;40;20;M;1
28200;4131;2653002;1270000;79,00;76,90;N0009.0010000;;9a;;40;40;20;M;1
28201;4131;2653002;1270000;21,00;23,10;N0008.0010000;;8a;;40;40;20;M;1
28202;4151;2663004;1270004;0,50;6,80;N0007.0010000;N0009.0010000;7a;9a;50;40;20;J;1
28203;4151;2663004;1270004;15,80;29,60;N0011.0000000;;11;;50;40;20;J;1
28204;4151;2663004;1270004;83,70;54,20;N0010.0140000;;10w;;50;40;20;J;1
28205;4151;2663004;1270004;0,00;9,50;N0014.0000000;;14;;50;40;20;J;1
28206;4155;2665001;1270003;0,00;24,60;N0012.0140000;N0027.0000000;12w;27;40;40;20;J;1
28207;4155;2665001;1270003;100,00;57,50;N0012.0001200;;12S;;40;40;20;J;1
28208;4155;2665001;1270003;0,00;17,80;N0011.0000000;;11;;40;40;20;J;1
28209;4161;2679002;1269997;0,00;22,40;N3000.0000000;;u;;50;20;20;M;1
28210;4161;2679002;1269997;100,00;77,60;N0007.0010000;N0009.0010000;7a;9a;50;20;20;M;1
28211;4165;2681003;1270002;0,00;0,50;N3000.0000000;;u;;40;20;20;M;1
28212;4165;2681003;1270002;0,00;21,30;N3000.0000000;;u;;40;20;20;M;1
28213;4165;2681003;1270002;0,00;15,00;N0007.0010000;N0010.0010000;7a;10a;40;20;20;M;1
28214;4165;2681003;1270002;100,00;62,80;N0010.0140000;;10w;;40;20;20;M;1
28215;4165;2681003;1270002;0,00;0,50;N0007.0010000;N0010.0010000;7a;10a;40;20;20;M;1
28216;4193;2694996;1270001;78,60;61,90;N0007.0010000;N0006.0000000;7a;6;40;20;20;M;1
28217;4193;2694996;1270001;21,40;38,10;N0010.0010000;;10a;;40;20;20;M;1
28218;4197;2697005;1269998;80,60;63,50;N0007.0010000;N0009.0010000;7a;9a;40;20;20;M;1
28219;4197;2697005;1269998;19,40;36,50;N3000.0000000;;u;;40;20;20;M;1
28220;4221;2709001;1270001;18,90;32,20;N3002.0000000;;u-2;;40;40;20;M;1
28221;4221;2709001;1270001;81,10;67,80;N0029.0000000;N0011.0000000;29;11;40;40;20;M;1
28222;4225;2711005;1270000;15,30;35,40;N3001.0000000;;u-1;;40;40;20;M;1
28223;4225;2711005;1270000;84,70;64,60;N0029.0000000;N0043.0000000;29;43;40;40;20;M;1
28224;4233;2715000;1270007;7,60;26,30;N0015.0000000;;15;;40;40;20;M;1
28225;4233;2715000;1270007;92,40;48,50;N0007.0010000;N0009.0010000;7a;9a;40;40;20;M;1
28226;4233;2715000;1270007;0,00;25,20;N0007.0001200;;7S;;40;40;20;M;1
28227;4245;2721001;1269999;71,40;64,70;N0007.0010000;N0006.0000000;7a;6;40;40;20;M;1
28228;4245;2721001;1269999;0,00;1,70;N3003.0000000;;u-3;;40;40;20;M;1
28229;4245;2721001;1269999;28,60;33,60;N0007.0001200;;7S;;40;40;20;M;1
28230;4249;2723004;1270003;100,00;100,00;N0029.0000100;;29A;;40;40;40;M;1
28231;4273;2735000;1270003;17,10;34,50;N3003.0000000;;u-3;;40;40;40;M;1
28232;4273;2735000;1270003;82,90;65,50;N0007.0001200;N0029.0000000;7S;29;40;40;40;M;1
28233;4289;2743003;1270004;0,00;4,90;N0029.0000000;N0007.0001200;29;7S;40;40;40;M;1
28234;4289;2743003;1270004;100,00;95,10;N0029.0000000;;29;;40;40;40;M;1
28235;4586;2657982;1268995;100,00;100,00;N0006.0000000;;6;;50;40;20;J;1
28236;4602;2666001;1269001;82,60;70,70;N0011.0000000;;11;;40;40;20;J;1
28237;4602;2666001;1269001;17,40;29,30;N3002.0000000;;u-2;;40;40;20;J;1
28238;4612;2672003;1269004;100,00;89,80;N0007.0001200;;7S;;40;40;20;J;1
28239;4612;2672003;1269004;0,00;10,20;N0007.0010000;;7a;;40;40;20;J;1
28240;4638;2686016;1268991;100,00;100,00;N0007.0001200;N0008.0001200;7S;8S;50;20;20;M;1
28241;4650;2691999;1269001;0,00;13,90;N0007.0001200;;7S;;40;40;20;M;1
28242;4650;2691999;1269001;100,00;86,10;N0007.0010000;;7a;;40;40;20;M;1
28243;4658;2696000;1268996;0,00;1,80;N0044.0000000;;44;;40;40;20;M;1
28244;4658;2696000;1268996;73,30;59,00;N0007.0010000;;7a;;40;40;20;M;1
28245;4658;2696000;1268996;26,70;39,20;N0007.0010000;N0006.0000000;7a;6;40;40;20;M;1
28246;4670;2702008;1269002;1,60;26,30;N0007.0001200;;7S;;40;20;20;M;1
28247;4670;2702008;1269002;98,40;73,70;N0009.0010000;;9a;;40;20;20;M;1
28248;4694;2714003;1269002;100,00;93,70;N0012.0010000;N0009.0010000;12a;9a;40;40;40;M;1
28249;4694;2714003;1269002;0,00;6,30;N0017.0000000;;17;;40;40;40;M;1
28250;4698;2716004;1269000;100,00;100,00;N0007.0001200;N0029.0000000;7S;29;50;40;40;M;1
28251;4702;2717998;1268998;100,00;100,00;N0012.0001200;;12S;;50;40;40;M;1
28252;5039;2628996;1267998;100,00;100,00;N0006.0000000;;6;;40;20;20;M;1
28253;5056;2651000;1268000;0,00;8,50;N3003.0000000;;u-3;;40;40;20;M;1
28254;5056;2651000;1268000;21,00;25,90;N0026.0000000;;26;;40;40;20;M;1
28255;5056;2651000;1268000;41,70;19,00;N3001.0000000;;u-1;;40;40;20;M;1
28256;5056;2651000;1268000;37,30;46,50;N0007.0010000;N0009.0010000;7a;9a;40;40;20;M;1
28257;5076;2661000;1268001;100,00;67,20;N0007.0010000;N0010.0010000;7a;10a;40;20;20;J;1
28258;5076;2661000;1268001;0,00;20,20;N3001.0000000;;u-1;;40;20;20;J;1
28259;5076;2661000;1268001;0,00;12,60;N3010.0000000;;u-10;;40;20;20;J;1
28260;5080;2662999;1268000;27,90;33,80;N0007.0010000;N0009.0010000;7a;9a;40;40;20;J;1
28261;5080;2662999;1268000;9,60;23,90;N3003.0000000;;u-3;;40;40;20;J;1
28262;5080;2662999;1268000;62,40;29,00;N0009.0010000;;9a;;40;40;20;J;1
28263;5080;2662999;1268000;0,00;13,30;N0007.0001200;;7S;;40;40;20;J;1
28264;5084;2664999;1268001;52,60;40,00;N0007.0001200;;7S;;40;40;20;J;1
28265;5084;2664999;1268001;47,40;60,00;N0007.0010000;;7a;;40;40;20;J;1
28266;5096;2671000;1268002;16,40;36,30;N3003.0000000;;u-3;;40;40;20;M;1
28267;5096;2671000;1268002;83,60;63,70;N0007.0010000;;7a;;40;40;20;M;1
28268;5100;2673002;1267998;82,70;62,80;N0007.0010000;N0010.0010000;7a;10a;40;20;20;M;1
28269;5100;2673002;1267998;17,30;37,20;N3001.0000000;;u-1;;40;20;20;M;1
28270;5108;2677002;1268000;100,00;100,00;N0006.0000000;N0007.0010000;6;7a;40;20;20;M;1
28271;5120;2683002;1267997;100,00;100,00;N0008.0010000;N0012.0010000;8a;12a;40;20;20;M;1
28272;5124;2685000;1268006;100,00;100,00;N0007.0010000;N0010.0010000;7a;10a;40;20;20;M;1
28273;5128;2687001;1267964;100,00;100,00;N0009.0010000;;9a;;40;20;20;M;1
28274;5136;2691002;1267998;100,00;68,60;N0011.0000000;;11;;40;40;20;M;1
28275;5136;2691002;1267998;0,00;9,10;N3000.0000000;;u;;40;40;20;M;1
28276;5136;2691002;1267998;0,00;3,70;N3000.0000000;;u;;40;40;20;M;1
28277;5136;2691002;1267998;0,00;18,60;N0006.0000000;;6;;40;40;20;M;1
28278;5180;2713004;1268002;19,80;38,50;N3003.0000000;;u-3;;40;40;40;M;1
28279;5180;2713004;1268002;57,90;53,80;N0026.0000000;N0010.0140000;26;10w;40;40;40;M;1
28280;5180;2713004;1268002;22,20;7,70;N0007.0001200;;7S;;40;40;40;M;1
28281;5208;2726998;1267999;99,40;83,80;N0028.0000000;;28;;40;40;40;M;1
28282;5208;2726998;1267999;0,60;16,20;N0029.0000100;;29A;;40;40;40;M;1
28283;5542;2628001;1267000;61,10;54,40;N0007.0010000;;7a;;40;20;20;M;1
28284;5542;2628001;1267000;38,90;45,60;N3001.0000000;;u-1;;40;20;20;M;1
28285;5573;2648002;1266999;56,30;56,40;N0007.0010000;N0009.0010000;7a;9a;50;20;20;M;1
28286;5573;2648002;1266999;43,70;43,60;N0026.0000000;;26;;50;20;20;M;1
28287;5577;2649999;1266999;4,30;22,00;N0026.0000000;;26;;40;20;20;M;1
28288;5577;2649999;1266999;0,00;19,20;N0007.0010000;N0009.0010000;7a;9a;40;20;20;M;1
28289;5577;2649999;1266999;0,00;1,90;N3004.0000000;;u-4;;40;20;20;M;1
28290;5577;2649999;1266999;55,10;32,60;N3003.0000000;;u-3;;40;20;20;M;1
28291;5577;2649999;1266999;40,60;24,40;N0007.0010000;N0009.0010000;7a;9a;40;20;20;M;1
28292;5593;2657999;1266998;98,80;68,80;N0009.0140000;;9w;;50;40;20;J;1
28293;5593;2657999;1266998;1,10;31,20;N0007.0010000;N0009.0010000;7a;9a;50;40;20;J;1
28294;5597;2659998;1267006;100,00;100,00;N0007.0010000;;7a;;40;20;20;J;1
28295;5613;2667999;1267001;58,80;74,40;N0007.0010000;N0009.0010000;7a;9a;50;40;20;M;1
28296;5613;2667999;1267001;41,20;25,60;N0026.0000000;;26;;50;40;20;M;1
28297;5621;2671999;1267001;100,00;100,00;N0006.0000000;;6;;50;40;20;M;1
28298;5625;2673999;1267002;100,00;100,00;N0007.1000000;;7*;;40;40;20;M;1
28299;5637;2680003;1267002;100,00;100,00;N0007.0010000;N0006.0000000;7a;6;40;20;20;M;1
28300;5641;2682004;1267002;100,00;100,00;N0029.0000000;;29;;40;20;20;M;1
28301;5645;2684000;1266997;35,90;39,90;N0026.0000000;;26;;40;20;20;M;1
28302;5645;2684000;1266997;40,90;34,30;N3003.0000000;;u-3;;40;20;20;M;1
28303;5645;2684000;1266997;23,10;25,80;N0011.0000000;;11;;40;20;20;M;1
28304;5649;2686000;1267000;100,00;98,50;N0007.0001200;;7S;;50;40;20;M;1
28305;5649;2686000;1267000;0,00;1,50;N0007.0010000;N0009.0010000;7a;9a;50;40;20;M;1
28306;5653;2687975;1266987;0,00;17,20;N0006.0000000;;6;;40;40;20;M;1
28307;5653;2687975;1266987;22,70;20,20;N0011.0000000;;11;;40;40;20;M;1
28308;5653;2687975;1266987;63,10;50,50;N0006.0000000;N0010.0010000;6;10a;40;40;20;M;1
28309;5653;2687975;1266987;14,20;12,00;N0007.0010000;;7a;;40;40;20;M;1
28310;5657;2690012;1267002;94,00;57,10;N0007.0010000;N0006.0000000;7a;6;40;40;20;M;1
28311;5657;2690012;1267002;6,00;42,90;N0007.0001200;;7S;;40;40;20;M;1
28312;5677;2700003;1267005;100,00;100,00;N0007.0010000;N0006.0000000;7a;6;40;20;20;M;1
28313;5693;2708005;1267003;95,10;90,50;N0010.0140000;;10w;;40;40;20;M;1
28314;5693;2708005;1267003;4,90;9,50;N3003.0000000;;u-3;;40;40;20;M;1
28315;5697;2709999;1267002;0,00;9,70;N0007.0001200;;7S;;40;40;20;M;1
28316;5697;2709999;1267002;0,00;3,80;N3003.0000000;;u-3;;40;40;20;M;1
28317;5697;2709999;1267002;100,00;86,60;N0007.0010000;;7a;;40;40;20;M;1
28318;5733;2727997;1267001;16,90;34,00;N0007.0001200;N0029.0000000;7S;29;40;40;40;M;1
28319;5733;2727997;1267001;83,10;66,00;N0007.0010000;;7a;;40;40;40;M;1
28320;5749;2736003;1267003;0,00;2,50;N3003.0000000;;u-3;;40;40;40;M;1
28321;5749;2736003;1267003;0,00;2,90;N3003.0000000;;u-3;;40;40;40;M;1
28322;5749;2736003;1267003;100,00;94,60;N0029.0000000;N0030.0000000;29;30;40;40;40;M;1
28323;5761;2742006;1267003;0,00;10,30;N3003.0000000;;u-3;;40;40;40;M;1
28324;5761;2742006;1267003;1,50;12,10;N0007.0010000;N0006.0000000;7a;6;40;40;40;M;1
28325;5761;2742006;1267003;98,50;77,70;N0007.0001200;;7S;;40;40;40;M;1
28326;6097;2614999;1266005;100,00;83,40;N0007.0010000;N0035.0000000;7a;35;40;20;20;M;1
28327;6097;2614999;1266005;0,00;16,60;N3000.0000000;;u;;40;20;20;M;1
28328;6104;2625003;1266002;100,00;88,30;N0030.0000000;;30;;40;20;20;M;1
28329;6104;2625003;1266002;0,00;11,70;N0009.0010000;;9a;;40;20;20;M;1
28330;6112;2629002;1265998;98,60;80,10;N0007.0010000;;7a;;40;20;20;M;1
28331;6112;2629002;1265998;1,40;19,90;N0007.0001200;;7S;;40;20;20;M;1
28332;6124;2635027;1265988;100,00;100,00;N0009.0010000;;9a;;40;40;20;M;1
28333;6128;2636998;1266010;100,00;100,00;N0011.0000000;;11;;40;40;20;M;1
28334;6140;2643005;1265998;0,00;13,60;N0007.0001200;;7S;;40;20;20;M;1
28335;6140;2643005;1265998;0,30;11,40;N0006.0000000;;6;;40;20;20;M;1
28336;6140;2643005;1265998;99,60;75,00;N0007.0010000;;7a;;40;20;20;M;1
28337;6172;2659003;1266005;81,80;50,50;N0009.0010000;;9a;;40;20;20;J;1
28338;6172;2659003;1266005;5,80;12,60;N0010.0010000;;10a;;40;20;20;J;1
28339;6172;2659003;1266005;12,40;36,90;N3003.0000000;;u-3;;40;20;20;J;1
28340;6184;2664999;1266001;100,00;100,00;N0015.0000000;;15;;40;40;20;M;1
28341;6192;2669025;1265988;100,00;100,00;N0007.0010000;N0007.1000000;7a;7*;40;40;20;M;1
28342;6204;2675002;1266000;100,00;100,00;N0007.0010000;;7a;;40;40;20;M;1
28343;6208;2677001;1266000;47,40;31,60;N0001.0000000;;1;;50;40;20;M;1
28344;6208;2677001;1266000;9,00;18,90;N0007.0010000;;7a;;50;40;20;M;1
28345;6208;2677001;1266000;43,60;49,60;N0009.0010000;;9a;;50;40;20;M;1
28346;6216;2681002;1265997;73,30;61,30;N0006.0000000;;6;;40;20;20;M;1
28347;6216;2681002;1265997;26,70;38,70;N0001.0000000;;1;;40;20;20;M;1
28348;6224;2685002;1266000;100,10;78,20;N0029.0000100;;29A;;40;40;20;M;1
28349;6224;2685002;1266000;0,00;21,80;N0009.0010000;;9a;;40;40;20;M;1
28350;6228;2686993;1265996;0,00;9,40;N0014.0000000;;14;;40;40;40;M;1
28351;6228;2686993;1265996;0,00;5,80;N0027.0000000;;27;;40;40;40;M;1
28352;6228;2686993;1265996;80,00;60,40;N0011.0000000;;11;;40;40;40;M;1
28353;6228;2686993;1265996;20,00;24,40;N0009.0010000;;9a;;40;40;40;M;1
28354;6232;2689006;1266003;0,00;21,90;N0006.0000000;;6;;40;40;40;M;1
28355;6232;2689006;1266003;100,00;78,10;N0001.0000000;;1;;40;40;40;M;1
28356;6252;2699002;1266002;100,00;84,00;N0007.0010000;N0010.0010000;7a;10a;40;40;20;M;1
28357;6252;2699002;1266002;0,00;16,00;N3000.0000000;;u;;40;40;20;M;1
28358;6272;2709003;1266000;100,00;100,00;N0007.0001200;;7S;;40;40;40;M;1
28359;6276;2710999;1265994;0,00;11,60;N0010.0010000;;10a;;40;40;40;M;1
28360;6276;2710999;1265994;100,00;75,70;N0009.0010000;;9a;;40;40;40;M;1
28361;6276;2710999;1265994;0,00;12,70;N0027.0000000;;27;;40;40;40;M;1
28362;6284;2715001;1266002;94,10;48,30;N0008.0010000;N0012.0010000;8a;12a;50;40;40;M;1
28363;6284;2715001;1266002;0,10;23,50;N3002.0000000;;u-2;;50;40;40;M;1
28364;6284;2715001;1266002;5,80;28,30;N0008.0001200;;8S;;50;40;40;M;1
28365;6316;2731001;1265999;100,00;100,00;N0029.0000200;;29C;;40;40;40;M;1
28366;6332;2739000;1265996;86,50;47,70;N0029.0000000;;29;;40;40;40;M;1
28367;6332;2739000;1265996;13,50;52,30;N3002.0000000;;u-2;;40;40;40;M;1
28368;6340;2743006;1266002;14,60;30,50;N0010.0140000;;10w;;40;40;40;M;1
28369;6340;2743006;1266002;85,40;69,50;N0007.0001200;;7S;;40;40;40;M;1
28370;6676;2606002;1265007;100,00;100,00;N0029.0000000;N0007.0001200;29;7S;40;20;20;M;1
28371;6680;2607997;1264999;100,00;100,00;N0007.0010000;N0007.0001200;7a;7S;40;20;20;M;1
28372;6707;2624008;1265000;99,00;77,50;N0007.0010000;;7a;;40;20;20;M;1
28373;6707;2624008;1265000;0,00;12,60;N0007.0010000;;7a;;40;20;20;M;1
28374;6707;2624008;1265000;1,00;9,90;N3001.0000000;;u-1;;40;20;20;M;1
28375;6711;2626005;1265002;100,00;100,00;N0007.0010000;;7a;;40;20;20;M;1
28376;6719;2630000;1264998;100,00;100,00;N0007.0001200;;7S;;50;40;20;J;1
28377;6723;2632004;1264989;100,00;86,50;N0012.0001200;;12S;;40;40;20;J;1
28378;6723;2632004;1264989;0,00;7,30;N3001.0000000;;u-1;;40;40;20;J;1
28379;6723;2632004;1264989;0,00;6,20;N0008.0001200;;8S;;40;40;20;J;1
28380;6727;2634023;1265002;21,50;27,90;N3001.0000000;N3004.0000000;u-1;u-4;40;40;20;J;1
28381;6727;2634023;1265002;3,00;21,10;N0009.0010000;;9a;;40;40;20;J;1
28382;6727;2634023;1265002;75,50;51,00;N0007.0010000;N0009.0010000;7a;9a;40;40;20;J;1
28383;6731;2636000;1265005;62,30;48,00;N0012.0010000;N0013.0010000;12a;13a;50;40;40;J;1
28384;6731;2636000;1265005;37,70;45,40;N0012.0010000;;12a;;50;40;40;J;1
28385;6731;2636000;1265005;0,00;4,30;N0022.0000000;;22;;50;40;40;J;1
28386;6731;2636000;1265005;0,00;2,30;N0022.0000000;;22;;50;40;40;J;1
28387;6739;2640019;1264991;47,80;58,40;N0009.0010000;N0012.0010000;9a;12a;40;40;40;J;1
28388;6739;2640019;1264991;52,20;41,60;N0009.0010000;N0012.0001200;9a;12S;40;40;40;J;1
28389;6743;2642011;1264997;63,80;48,70;N0007.0010000;N0010.0010000;7a;10a;40;40;20;J;1
28390;6743;2642011;1264997;36,20;43,10;N3003.0000000;;u-3;;40;40;20;J;1
28391;6743;2642011;1264997;0,00;8,10;N0015.0000000;;15;;40;40;20;J;1
28392;6747;2644009;1265004;2,60;15,60;N0007.0001200;;7S;;40;40;20;J;1
28393;6747;2644009;1265004;97,40;84,40;N0007.0010000;N0009.0010000;7a;9a;40;40;20;J;1
28394;6755;2648000;1265004;100,00;100,00;N0010.0010000;;10a;;50;40;40;J;1
28395;6767;2654002;1265000;0,00;13,40;N3001.0000000;;u-1;;50;40;40;J;1
28396;6767;2654002;1265000;100,00;86,60;N0009.0010000;;9a;;50;40;40;J;1
28397;6771;2655985;1265004;100,00;100,00;N0012.0010000;N0013.0010000;12a;13a;50;40;40;J;1
28398;6779;2660004;1265002;100,00;100,00;N0007.0001200;;7S;;40;20;20;M;1
28399;6795;2668000;1265003;100,00;100,00;N0006.0000000;;6;;40;40;40;M;1
28400;6799;2669999;1264999;4,50;25,80;N3003.0000000;;u-3;;40;40;40;M;1
28401;6799;2669999;1264999;18,90;18,70;N0001.0000000;;1;;40;40;40;M;1
28402;6799;2669999;1264999;6,00;13,80;N0006.0000000;;6;;40;40;40;M;1
28403;6799;2669999;1264999;70,60;41,70;N0009.0010000;;9a;;40;40;40;M;1
28404;6803;2671996;1265002;0,00;1,10;N0007.0010000;;7a;;40;40;20;M;1
28405;6803;2671996;1265002;26,10;40,70;N0007.0001200;N0026.0000000;7S;26;40;40;20;M;1
28406;6803;2671996;1265002;0,00;2,70;N0007.0010000;;7a;;40;40;20;M;1
28407;6803;2671996;1265002;73,90;55,50;N3003.0000000;;u-3;;40;40;20;M;1
28408;6807;2674000;1264998;17,50;27,30;N0007.0010000;;7a;;40;40;20;M;1
28409;6807;2674000;1264998;82,50;72,70;N3003.0000000;;u-3;;40;40;20;M;1
28410;6811;2676000;1265003;100,00;97,50;N0006.0000000;;6;;40;40;20;M;1
28411;6811;2676000;1265003;0,00;2,50;N3001.0000000;;u-1;;40;40;20;M;1
28412;6819;2680005;1264997;100,00;100,00;N0006.0000000;;6;;40;40;20;M;1
28413;6847;2694008;1265000;100,00;100,00;N0007.0010000;;7a;;40;40;20;M;1
28414;6915;2727996;1265000;65,40;47,90;N0007.0001200;;7S;;40;40;40;M;1
28415;6915;2727996;1265000;34,60;52,10;N0007.0010000;;7a;;40;40;40;M;1
28416;6931;2736005;1265008;40,80;48,30;N3002.0000000;;u-2;;40;40;40;M;1
28417;6931;2736005;1265008;59,10;51,70;N0007.0010000;N0010.0010000;7a;10a;40;40;40;M;1
28418;7323;2625003;1264002;0,00;2,90;N3001.0000000;;u-1;;40;40;20;J;1
28419;7323;2625003;1264002;18,50;33,20;N0006.0000000;;6;;40;40;20;J;1
28420;7323;2625003;1264002;81,50;63,90;N0007.0010000;;7a;;40;40;20;J;1
28421;7327;2627004;1264004;100,00;100,00;N0007.0001200;N0011.0000000;7S;11;40;40;20;J;1
28422;7339;2632999;1263995;100,00;100,00;N0011.0000000;;11;;40;40;40;J;1
28423;7355;2641006;1264000;100,00;100,00;N0009.0010000;N0011.0000000;9a;11;40;40;20;J;1
28424;7359;2643000;1264002;0,00;5,90;N0011.0000000;;11;;40;40;40;J;1
28425;7359;2643000;1264002;5,20;15,20;N0026.0000000;;26;;40;40;40;J;1
28426;7359;2643000;1264002;56,50;20,50;N0007.0010000;N0009.0010000;7a;9a;40;40;40;J;1
28427;7359;2643000;1264002;38,30;49,00;N3003.0000000;;u-3;;40;40;40;J;1
28428;7359;2643000;1264002;0,00;9,30;N3003.0000000;;u-3;;40;40;40;J;1
28429;7379;2653001;1264001;0,00;7,50;N3001.0000000;;u-1;;40;40;20;J;1
28430;7379;2653001;1264001;44,60;33,60;N0011.0000000;;11;;40;40;20;J;1
28431;7379;2653001;1264001;0,00;4,50;N0007.0010000;N0009.0010000;7a;9a;40;40;20;J;1
28432;7379;2653001;1264001;55,40;54,40;N0007.0010000;N0010.0010000;7a;10a;40;40;20;J;1
28433;7383;2655005;1263999;0,00;8,00;N3001.0000000;;u-1;;40;40;40;J;1
28434;7383;2655005;1263999;68,80;61,80;N0009.0010000;;9a;;40;40;40;J;1
28435;7383;2655005;1263999;31,20;30,30;N0010.0010000;;10a;;40;40;40;J;1
28436;7387;2657003;1264005;100,00;100,00;N0009.0010000;;9a;;50;40;20;J;1
28437;7395;2661004;1264000;100,00;96,00;N0014.0000000;;14;;40;40;20;M;1
28438;7395;2661004;1264000;0,00;4,00;N3001.0000000;;u-1;;40;40;20;M;1
28439;7399;2663003;1264001;100,00;100,00;N0006.0000000;;6;;40;40;20;M;1
28440;7415;2671000;1263996;5,00;30,50;N0006.0000000;;6;;40;40;20;M;1
28441;7415;2671000;1263996;95,00;69,50;N0007.1000000;N0006.0000000;7*;6;40;40;20;M;1
28442;7419;2673009;1263991;100,00;100,00;N0001.0000000;;1;;40;40;20;M;1
28443;7463;2695006;1263999;35,30;46,60;N0007.0010000;N0009.0010000;7a;9a;40;40;20;M;1
28444;7463;2695006;1263999;64,70;53,40;N0007.0010000;;7a;;40;40;20;M;1
28445;7467;2697002;1264003;100,00;100,00;N0007.0010000;;7a;;40;40;20;M;1
28446;7479;2703016;1264010;16,70;9,10;N3001.0000000;;u-1;;40;40;40;M;1
28447;7479;2703016;1264010;63,20;48,20;N0007.0001200;;7S;;40;40;40;M;1
28448;7479;2703016;1264010;6,20;22,20;N0007.0001200;;7S;;40;40;40;M;1
28449;7479;2703016;1264010;0,00;3,20;N0007.0001200;;7S;;40;40;40;M;1
28450;7479;2703016;1264010;0,00;4,50;N0026.0000000;;26;;40;40;40;M;1
28451;7479;2703016;1264010;13,90;12,80;N0011.0000000;;11;;40;40;40;M;1
28452;7487;2707004;1263999;100,00;92,90;N0012.0010000;;12a;;50;40;40;M;1
28453;7487;2707004;1263999;0,00;3,60;N0012.0001200;;12S;;50;40;40;M;1
28454;7487;2707004;1263999;0,00;3,50;N3003.0000000;;u-3;;50;40;40;M;1
28455;7495;2711004;1264000;100,00;100,00;N0029.0000000;N0007.0010000;29;7a;40;40;40;M;1
28456;7567;2747002;1264000;0,00;16,40;N3003.0000000;;u-3;;40;40;40;M;1
28457;7567;2747002;1264000;19,30;23,40;N0026.0000000;;26;;40;40;40;M;1
28458;7567;2747002;1264000;80,70;39,10;N3003.0000000;;u-3;;40;40;40;M;1
28459;7567;2747002;1264000;0,00;21,10;N0007.0001200;N0029.0000000;7S;29;40;40;40;M;1
28460;7910;2612001;1262999;62,30;56,20;N0007.0010000;N0009.0010000;7a;9a;40;20;20;M;1
28461;7910;2612001;1262999;31,30;16,90;N0007.0010000;;7a;;40;20;20;M;1
28462;7910;2612001;1262999;6,40;19,10;N3003.0000000;;u-3;;40;20;20;M;1
28463;7910;2612001;1262999;0,00;7,80;N0007.0010000;N0007.0001200;7a;7S;40;20;20;M;1
28464;7914;2613999;1263005;3,10;29,10;N0007.0010000;;7a;;40;20;20;M;1
28465;7914;2613999;1263005;96,90;70,90;N0006.0000000;;6;;40;20;20;M;1
28466;7970;2642006;1263004;0,00;12,10;N0007.0010000;N0009.0010000;7a;9a;40;40;20;J;1
28467;7970;2642006;1263004;100,00;87,90;N0011.0000000;;11;;40;40;20;J;1
28468;7978;2646002;1263003;0,00;4,60;N3003.0000000;;u-3;;50;40;20;J;1
